Omega,x,x0,v0,stable,floquet
0.926,3.1900208250147974,3.134028656340563,0.0003752294508256,False,[1.26675369e+04 5.85662910e-05]
0.927,3.190003093281775,3.13404723451008,0.0003755401718171,False,[1.25391175e+04 5.91851704e-05]
0.928,3.189985364861642,3.134065807994972,0.0003758500972451,False,[1.24122725e+04 5.98092429e-05]
0.929,3.1899676397844887,3.134084376765496,0.000376159227471,False,[1.22869796e+04 6.04385014e-05]
0.93,3.189949918081619,3.1341029407924097,0.0003764675623058,False,[1.21632168e+04 6.10730012e-05]
0.931,3.1899321997838626,3.134121500046493,0.0003767751016753,False,[1.20409624e+04 6.17127807e-05]
0.932,3.1899144849216614,3.1341400544982045,0.0003770818460882,False,[1.19201953e+04 6.23578735e-05]
0.933,3.1898967735633468,3.1341586043111485,0.0003773875230127,False,[1.18008944e+04 6.30083214e-05]
0.934,3.1898790656730283,3.1341771490613497,0.0003776926914514,False,[1.16830392e+04 6.36641371e-05]
0.935,3.1898613612330626,3.1341956889207108,0.0003779970650752,False,[1.15666092e+04 6.43253625e-05]
0.936,3.1898436604430667,3.1342142238670023,0.0003783006391353,False,[1.14515846e+04 6.49919821e-05]
0.937,3.1898259632380204,3.1342327538636416,0.000378603421088,False,[1.13379458e+04 6.56640705e-05]
0.938,3.1898082696590446,3.134251278888416,0.0003789054043533,False,[1.12256733e+04 6.63416513e-05]
0.939,3.1897905797185913,3.134269798909852,0.0003792065917652,False,[1.11147482e+04 6.70247846e-05]
0.94,3.189772893444997,3.134288313897345,0.0003795069864353,False,[1.10051516e+04 6.77134849e-05]
0.941,3.1897552108326064,3.134306823822593,0.0003798065874196,False,[1.08968652e+04 6.84077577e-05]
0.942,3.1897375320057373,3.1343253286621264,0.0003801053906457,False,[1.07898709e+04 6.91076375e-05]
